,
,新聞記憶區
,
,
http://fact.g0v.tw/,政誌
,
" http://vote.ly.g0v.tw/legislator/report/political_contributions/in_profit/vote/%E4%B8%AD%E5%9C%8B%E5%9C%8B%E6%B0%91%E9%BB%A8/",政治獻金
,
,追蹤記憶
" http://k.olc.tw/elections/",選舉黃頁
" http://johnlin.tw/nose-meter/",真度計
https://g0v.hackpad.com/lzGKZQAwe7e,真度計
,
" https://glassy.github.io/standup/",勇者地圖
,
,
,
,
,
,記錄片
,
,
" https://www.facebook.com/318doc",太陽.不遠
