,
,透明連線新聞區
,
"https://www.google.com/calendar/embed?src=9vb3q4q6hj1ijrbl96ikf83dbk%40group.calendar.google.com&ctz=Asia/Taipei ",行事曆聯播
,
,
https://glassy.hackpad.com/MtDosjWGYsj,如何參與行事曆聯播
,
,g0v
" http://logbot.g0v.tw/channel/g0v.tw/today",logbot
" https://kiwiirc.com/client/irc.kiwiirc.com/#g0v.tw",IRC
,
,社會議題
" http://campaign.tw-npo.org/index2.php",連署平台
,
,
,公民直播
" https://inlivetw.github.io/enter/",app下載
" http://inlivetw.github.io/map/",map
