,
,透明講座
,
,TNC
,
" https://glassy.hackpad.com/20140620-gp9GaD2E2Gh",民主政治與政黨
" https://glassy.hackpad.com/20140802-QJP2lDlBGVX",從統獨談民主基本概念
,
,
,人民民主陣線
,
,
,
" https://glassy.hackpad.com/ZXfcvqovN1C",街頭開講
