,
,透明願景
,
,
,
https://glassy.hackpad.com/o8NPgdECsRM,政黨透明化
,
" https://glassy.hackpad.com/bgiW2ANL85x",政府透明化
,
,
,
" https://glassy.hackpad.com/VUXATsvCHHb",草根民主第三勢力
,
,
,
,
,
,
,
,
,
,
,
http://hackfoldr.org/glassy/,舊版資料夾
