,
,關於
,
http://hackfoldr.org/glassy/1_bo1LrbPq-o90_HwAw6IonBdp5er-lb9Lt5DNGyIiqY,示意圖
,
,
,
,
,
,
,
https://glassy.hackpad.com/JncnV0D7Po8,透明原則
,
https://glassy.hackpad.com/ep/search/?q=%E7%BE%A4%E7%AD%96&r=-1,群策原則
,
,
https://glassy.hackpad.com/79jxX4DeVyo,阿米巴原則
,
,
,
,
,
http://hackfoldr.org/glassy/,舊版資料夾
